query_dish_id,query_dish_name,query_category,query_ingredients,candidate_dish_id,candidate_dish_name,candidate_category,candidate_ingredients,score_qwen2_5_7b,score_llama3_1_8b,score_gemma2_9b,score_mistral_7b,score_mean,n_models
dish1175,Bánh khoai mì chuối nướng,mon banh,"Chuối xiêm, Khoai mì, Bột năng, Nước cốt dừa, Tinh chất vani",dish1404,Bánh chuối hấp nước cốt dừa bằng bột năng và bột gạo,mon banh,"Chuối xiêm, Bột năng, Bột gạo, Nước cốt dừa, Nước dão dừa",1,2,2,1,1.5,4
dish3662,Kem tiramisu,mon kem,"Whipping cream, Rượu Rhum, Bơ lạt đun chảy, Sữa đặc, Bột cacao",dish3573,Kem khoai môn,mon kem,"Khoai môn, Sữa tươi không đường, Whipping cream, Sữa đặc, Nước màu củ dền",1,1,1,1,1.0,4
dish3662,Kem tiramisu,mon kem,"Whipping cream, Rượu Rhum, Bơ lạt đun chảy, Sữa đặc, Bột cacao",dish3675,Kem chuối socola,mon kem,"Chuối chín, Bơ đậu phộng, Socola chip",1,1,1,1,1.0,4
dish3662,Kem tiramisu,mon kem,"Whipping cream, Rượu Rhum, Bơ lạt đun chảy, Sữa đặc, Bột cacao",dish3542,Kem yến mạch,mon kem,"Yến mạch cán dẹt, Chà là khô, Hạnh nhân, Sữa tươi không đường",0,1,1,0,0.5,4
dish3662,Kem tiramisu,mon kem,"Whipping cream, Rượu Rhum, Bơ lạt đun chảy, Sữa đặc, Bột cacao",dish3540,Kem hạt dẻ cười,mon kem,"Hạt dẻ cười, Whipping cream, Sữa đặc, Muối",1,1,1,1,1.0,4
dish3662,Kem tiramisu,mon kem,"Whipping cream, Rượu Rhum, Bơ lạt đun chảy, Sữa đặc, Bột cacao",dish3562,Cách làm kem bơ không cần whipping cream,mon kem,"Bơ chín, Vani, Sữa chua, Sữa đặc có đường, Sữa tươi không đường",0,1,1,0,0.5,4
dish3662,Kem tiramisu,mon kem,"Whipping cream, Rượu Rhum, Bơ lạt đun chảy, Sữa đặc, Bột cacao",dish3564,Kem mít bằng máy xay sinh tố,mon kem,"Mít, Whipping cream, Sữa đặc, Đường",1,1,1,1,1.0,4
dish3662,Kem tiramisu,mon kem,"Whipping cream, Rượu Rhum, Bơ lạt đun chảy, Sữa đặc, Bột cacao",dish3568,Kem nhãn,mon kem,"Cơm nhãn, Whipping cream, Sữa tươi không đường, Lòng đỏ trứng gà, Tinh chất vani",1,1,1,0,0.75,4
dish3662,Kem tiramisu,mon kem,"Whipping cream, Rượu Rhum, Bơ lạt đun chảy, Sữa đặc, Bột cacao",dish3560,Cách làm kem xoài với sữa Ông Thọ,mon kem,"Xoài chín lớn, Sữa Ông Thọ, Whipping cream",1,1,1,1,1.0,4
dish3996,Thịt ngan nướng riềng mẻ,mon nuong,"Ngan, Sả, Riềng, Mẻ, Gừng",dish4008,Tôm một nắng,mon nuong,"Tôm tươi, Muối, Muối hạt, Bột ngọt, Lá chanh",0,1,1,1,0.75,4
dish3996,Thịt ngan nướng riềng mẻ,mon nuong,"Ngan, Sả, Riềng, Mẻ, Gừng",dish4058,Gà nướng giấy bạc,mon nuong,"Gà ta, Sả, Bột điều, Tiêu, Rượu trắng",1,1,1,1,1.0,4
dish3996,Thịt ngan nướng riềng mẻ,mon nuong,"Ngan, Sả, Riềng, Mẻ, Gừng",dish3807,Vịt nướng giả cầy,mon nuong,"Vịt, Gừng, Riềng, Sả, Lá mơ",1,2,2,1,1.5,4
dish3996,Thịt ngan nướng riềng mẻ,mon nuong,"Ngan, Sả, Riềng, Mẻ, Gừng",dish3973,Cơm lam ống tre,mon nuong,"Gạo nếp, Gừng nhỏ, Nước dừa tươi, Đậu phộng, Mè trắng",0,1,1,1,0.75,4
dish3996,Thịt ngan nướng riềng mẻ,mon nuong,"Ngan, Sả, Riềng, Mẻ, Gừng",dish3970,Cá nheo nướng riềng mẻ,mon nuong,"Cá nheo, Riềng xay, Sả, Ớt, Hạt mắc khén",1,1,2,1,1.25,4
dish3996,Thịt ngan nướng riềng mẻ,mon nuong,"Ngan, Sả, Riềng, Mẻ, Gừng",dish3799,hàu nướng bằng bếp nướng điện,mon nuong,"Hàu, Hành lá, Hành tím, Đậu phộng rang, Dầu ăn",0,1,1,1,0.75,4
dish3996,Thịt ngan nướng riềng mẻ,mon nuong,"Ngan, Sả, Riềng, Mẻ, Gừng",dish3714,Dựng dê nướng muối ớt sa tế,mon nuong,"Dựng dê, Sa tế tôm, Sả, Gừng, Ớt hiểm",1,1,1,1,1.0,4
dish3996,Thịt ngan nướng riềng mẻ,mon nuong,"Ngan, Sả, Riềng, Mẻ, Gừng",dish3888,Pizza bò dứa,mon nuong,"Đế bánh pizza, Thịt bò, Phô mai, Sốt cà chua, Bắp ngọt",0,0,0,0,0.0,4
dish9624,Nước ép dưa hấu táo,thuc uong,"Dưa hấu, Táo, Nước cốt chanh, Đá viên",dish9983,Soda dưa hấu,thuc uong,"Dưa hấu, Soda",1,1,1,1,1.0,4
dish9624,Nước ép dưa hấu táo,thuc uong,"Dưa hấu, Táo, Nước cốt chanh, Đá viên",dish10020,Sữa hạt óc chó hạnh nhân,thuc uong,"Hạt óc chó, Hạt hạnh nhân, Đường cát trắng, Bột đường vani",0,0,1,0,0.25,4
dish9624,Nước ép dưa hấu táo,thuc uong,"Dưa hấu, Táo, Nước cốt chanh, Đá viên",dish9939,Nước ép cần tây và dưa hấu,thuc uong,"Cần tây, Dưa hấu",1,1,1,1,1.0,4
dish9624,Nước ép dưa hấu táo,thuc uong,"Dưa hấu, Táo, Nước cốt chanh, Đá viên",dish9729,Nước ép bưởi,thuc uong,"Bưởi, Nước cốt chanh, Đường cát trắng, Đá viên",1,1,1,1,1.0,4
dish9624,Nước ép dưa hấu táo,thuc uong,"Dưa hấu, Táo, Nước cốt chanh, Đá viên",dish9577,Nước ép táo cà rốt,thuc uong,"Táo, Cà rốt",1,1,1,1,1.0,4
dish9624,Nước ép dưa hấu táo,thuc uong,"Dưa hấu, Táo, Nước cốt chanh, Đá viên",dish9870,Nước ép ớt chuông đỏ dưa hấu,thuc uong,"Ớt chuông đỏ, Dưa hấu",1,1,1,1,1.0,4
dish9624,Nước ép dưa hấu táo,thuc uong,"Dưa hấu, Táo, Nước cốt chanh, Đá viên",dish10001,Trà củ sen khô,thuc uong,"Củ sen tươi, Nước",0,1,1,0,0.5,4
dish9624,Nước ép dưa hấu táo,thuc uong,"Dưa hấu, Táo, Nước cốt chanh, Đá viên",dish10066,Nha đam mật ong,thuc uong,"Nha đam, Mật ong",0,1,1,0,0.5,4
dish0558,Canh bầu nấu tép tươi,mon canh,"Bầu, Tép tươi, Hành lá/ ngò rí, Hành tím, Nước mắm",dish0024,Vịt tiềm ngũ quả,mon canh,"Vịt nguyên con, Thịt bằm, Đu đủ bào, Cà rốt bào, Nấm hương khô",0,1,1,0,0.5,4
dish0558,Canh bầu nấu tép tươi,mon canh,"Bầu, Tép tươi, Hành lá/ ngò rí, Hành tím, Nước mắm",dish0806,Canh sườn hầm hạt sen,mon canh,"Sườn non, Hạt sen tươi, Cà rốt, Bông cải xanh",0,1,1,0,0.5,4
dish0558,Canh bầu nấu tép tươi,mon canh,"Bầu, Tép tươi, Hành lá/ ngò rí, Hành tím, Nước mắm",dish0236,Canh bầu thịt bò,mon canh,"Thịt bò, Bầu, Gừng, Hành lá, Tỏi",1,1,2,1,1.25,4
dish0558,Canh bầu nấu tép tươi,mon canh,"Bầu, Tép tươi, Hành lá/ ngò rí, Hành tím, Nước mắm",dish0193,Canh cải thảo thịt bằm,mon canh,"Cải thảo, Thịt heo, Nấm mèo, Hành tím, Hành lá",0,1,1,1,0.75,4
dish0558,Canh bầu nấu tép tươi,mon canh,"Bầu, Tép tươi, Hành lá/ ngò rí, Hành tím, Nước mắm",dish0339,Canh gà lá giang,mon canh,"Thịt gà, Lá giang, Hành tím, Hành lá/ ngò rí, Gừng",0,1,1,1,0.75,4
dish0558,Canh bầu nấu tép tươi,mon canh,"Bầu, Tép tươi, Hành lá/ ngò rí, Hành tím, Nước mắm",dish0536,Sườn dê hầm thuốc bắc ngải cứu,mon canh,"Sườn dê, Thuốc bắc, Táo đỏ, Long nhãn, Thục địa",0,1,1,0,0.5,4
dish0558,Canh bầu nấu tép tươi,mon canh,"Bầu, Tép tươi, Hành lá/ ngò rí, Hành tím, Nước mắm",dish0303,Canh bầu nấu tôm,mon canh,"Bầu, Tôm, Hành tím, Hành lá, Ngò rí",2,2,2,1,1.75,4
dish0558,Canh bầu nấu tép tươi,mon canh,"Bầu, Tép tươi, Hành lá/ ngò rí, Hành tím, Nước mắm",dish0636,Canh bí đao nấu nấm bào ngư,mon canh,"Nấm bào ngư, Bí đao, Ớt, Hành lá/ ngò rí, Dầu ăn",0,1,1,1,0.75,4
dish3307,Bún riêu cua bắp bò,mon nuoc,"Cua đồng, Xương ống, Bắp bò, Cà chua, Hành lá",dish3429,Mì tươi Trung Quốc,mon nuoc,"Bột mì đa dụng, Trứng gà, Bột tàn mì, Muối, Bột nghệ",0,1,1,0,0.5,4
dish3307,Bún riêu cua bắp bò,mon nuoc,"Cua đồng, Xương ống, Bắp bò, Cà chua, Hành lá",dish3191,Bún chả cá thác lác,mon nuoc,"Cá thác lác, Bún tươi, Dứa, Hành lá, Cà chua",0,1,1,1,0.75,4
dish3307,Bún riêu cua bắp bò,mon nuoc,"Cua đồng, Xương ống, Bắp bò, Cà chua, Hành lá",dish3488,Bún bò tái,mon nuoc,"Bún tươi, Nạm bò, Đùi bò, Hành tím, Gừng",0,1,1,1,0.75,4
dish3307,Bún riêu cua bắp bò,mon nuoc,"Cua đồng, Xương ống, Bắp bò, Cà chua, Hành lá",dish3498,Bún măng vịt bằng nồi cơm điện tử,mon nuoc,"Vịt, Măng muối chua, Rau thơm ăn kèm, Hành tím, Gừng",0,1,1,1,0.75,4
dish3307,Bún riêu cua bắp bò,mon nuoc,"Cua đồng, Xương ống, Bắp bò, Cà chua, Hành lá",dish3367,Bánh canh khoai mỡ tím,mon nuoc,"Khoai mỡ tím, Giò heo, Tôm sú, Trứng cút, Bột gạo",0,1,1,1,0.75,4
dish3307,Bún riêu cua bắp bò,mon nuoc,"Cua đồng, Xương ống, Bắp bò, Cà chua, Hành lá",dish3418,Bún bề bề (tôm tít),mon nuoc,"Bề bề, Cà chua, Gừng, Hành lá, Muối",1,1,1,1,1.0,4
dish3307,Bún riêu cua bắp bò,mon nuoc,"Cua đồng, Xương ống, Bắp bò, Cà chua, Hành lá",dish3412,Bún cá ngừ Quy Nhơn,mon nuoc,"Cá ngừ, Cà chua, Thơm, Nghệ, Hành tím",0,1,1,1,0.75,4
dish3307,Bún riêu cua bắp bò,mon nuoc,"Cua đồng, Xương ống, Bắp bò, Cà chua, Hành lá",dish3111,Mì cay sữa tươi,mon nuoc,"Mì cay Hàn Quốc, Nấm thủy tiên, Hành tây, Bông cải xanh, Xúc xích",0,1,1,0,0.5,4
dish7863,Lẩu bò viên sa tế,mon lau,"Mì trứng, Xương đuôi bò, Bò viên, Nấm rơm, Rau mồng tơi",dish7832,Lẩu cù lao miền Tây,mon lau,"Lưỡi heo, Lòng non, Cật heo, Gan heo, Lá lách",0,1,1,1,0.75,4
dish7863,Lẩu bò viên sa tế,mon lau,"Mì trứng, Xương đuôi bò, Bò viên, Nấm rơm, Rau mồng tơi",dish7831,Lẩu mực nấu chao,mon lau,"Mực ống, Thịt bò, Chao, Sả, Cà rốt",1,1,1,1,1.0,4
dish7863,Lẩu bò viên sa tế,mon lau,"Mì trứng, Xương đuôi bò, Bò viên, Nấm rơm, Rau mồng tơi",dish7740,Lẩu cháo cua đồng,mon lau,"Gạo tẻ, Cua đồng, Trứng gà, Trứng vịt lộn, Nấm rơm",0,1,1,1,0.75,4
dish7863,Lẩu bò viên sa tế,mon lau,"Mì trứng, Xương đuôi bò, Bò viên, Nấm rơm, Rau mồng tơi",dish7808,Lẩu bò Hàn Quốc,mon lau,"Mì Konnyaku, Nấm kim châm, Thịt bò, Nấm đông cô tươi, Nấm bào ngư",1,1,1,1,1.0,4
dish7863,Lẩu bò viên sa tế,mon lau,"Mì trứng, Xương đuôi bò, Bò viên, Nấm rơm, Rau mồng tơi",dish7860,Lẩu riêu cua bắp bò,mon lau,"Bắp bò, Cua đồng xay, Gạch cua, Đậu hũ chiên, Nấm rơm",1,1,1,1,1.0,4
dish7863,Lẩu bò viên sa tế,mon lau,"Mì trứng, Xương đuôi bò, Bò viên, Nấm rơm, Rau mồng tơi",dish7730,Lẩu nấm thập cẩm,mon lau,"Nấm mỡ, Cà rốt, Hành tây hoặc hành baro, Bắp, Rễ ngò",1,1,1,1,1.0,4
dish7863,Lẩu bò viên sa tế,mon lau,"Mì trứng, Xương đuôi bò, Bò viên, Nấm rơm, Rau mồng tơi",dish7732,Lẩu xương heo (xí quách heo),mon lau,"Huyết heo, Cà rốt, Củ cải, Bắp ngọt, Nấm linh chi trắng",0,1,1,1,0.75,4
dish7863,Lẩu bò viên sa tế,mon lau,"Mì trứng, Xương đuôi bò, Bò viên, Nấm rơm, Rau mồng tơi",dish7780,Nấu lẩu bằng nồi cơm điện,mon lau,"Bún khô, Mực, Bạch tuộc nhỏ, Thịt bò, Tôm",0,1,1,1,0.75,4
dish3714,Dựng dê nướng muối ớt sa tế,mon nuong,"Dựng dê, Sa tế tôm, Sả, Gừng, Ớt hiểm",dish4251,Ếch nướng chao,mon nuong,"Ếch, Chao, Sả, Tỏi, Ớt hiểm",1,1,1,1,1.0,4
dish3714,Dựng dê nướng muối ớt sa tế,mon nuong,"Dựng dê, Sa tế tôm, Sả, Gừng, Ớt hiểm",dish3973,Cơm lam ống tre,mon nuong,"Gạo nếp, Gừng nhỏ, Nước dừa tươi, Đậu phộng, Mè trắng",0,1,1,1,0.75,4
dish3714,Dựng dê nướng muối ớt sa tế,mon nuong,"Dựng dê, Sa tế tôm, Sả, Gừng, Ớt hiểm",dish3827,Vịt nướng sa tế,mon nuong,"Vịt, Sa tế, Dầu màu điều, Mạch nha, Giấm",1,1,1,1,1.0,4
dish3714,Dựng dê nướng muối ớt sa tế,mon nuong,"Dựng dê, Sa tế tôm, Sả, Gừng, Ớt hiểm",dish3992,Tôm nướng sa tế,mon nuong,"Tôm, Sả, Sa tế tôm",1,2,2,1,1.5,4
dish3714,Dựng dê nướng muối ớt sa tế,mon nuong,"Dựng dê, Sa tế tôm, Sả, Gừng, Ớt hiểm",dish3930,Sò lông nướng bơ tỏi,mon nuong,"Sò lông, Bơ lạt, Tỏi băm, Ngò tây băm, Bột chiên xù",0,1,1,0,0.5,4
dish3714,Dựng dê nướng muối ớt sa tế,mon nuong,"Dựng dê, Sa tế tôm, Sả, Gừng, Ớt hiểm",dish3931,Mực nướng muối ớt bằng nồi chiên không dầu,mon nuong,"Mực, Sả, Hành tím, Tỏi, Dưa leo",0,1,1,1,0.75,4
dish3714,Dựng dê nướng muối ớt sa tế,mon nuong,"Dựng dê, Sa tế tôm, Sả, Gừng, Ớt hiểm",dish4061,Vịt nướng mật ong bằng nồi chiên không dầu,mon nuong,"Vịt, Hành tím, Tỏi, Gừng, Rượu trắng",0,1,1,0,0.5,4
dish3714,Dựng dê nướng muối ớt sa tế,mon nuong,"Dựng dê, Sa tế tôm, Sả, Gừng, Ớt hiểm",dish4136,đùi gà nướng mật ong bằng lò nướng,mon nuong,"Đùi gà, Tương ớt, Mật ong, Xì dầu, Nước mắm",0,1,1,1,0.75,4
dish8498,Gà muối xông khói,mon tu ga,"Gà nguyên con làm sẵn, Nghệ, Sả cây, Gạo, Dầu ăn",dish8527,Cháo gà xé phay,mon tu ga,"Gạo, Thịt gà, Nước súp gà, Trứng gà luộc, Hành lá",1,1,1,1,1.0,4
dish8498,Gà muối xông khói,mon tu ga,"Gà nguyên con làm sẵn, Nghệ, Sả cây, Gạo, Dầu ăn",dish8550,Nước chấm chân gà luộc,mon tu ga,"Đường cát trắng, Thuốc bắc loãng, Bột canh, Sữa tươi, Quất tươi",0,1,1,1,0.75,4
dish8498,Gà muối xông khói,mon tu ga,"Gà nguyên con làm sẵn, Nghệ, Sả cây, Gạo, Dầu ăn",dish8467,Pate gan gà không cần hấp,mon tu ga,"Gan gà, Da heo, Thịt heo xay, Sữa tươi không đường, Bánh mì sandwich",0,1,1,0,0.5,4
dish8498,Gà muối xông khói,mon tu ga,"Gà nguyên con làm sẵn, Nghệ, Sả cây, Gạo, Dầu ăn",dish8421,Cháo gà nấm rơm bằng nồi áp suất,mon tu ga,"Gà, Gạo, Nấm rơm, Chanh, Hành lá",1,1,1,1,1.0,4
dish8498,Gà muối xông khói,mon tu ga,"Gà nguyên con làm sẵn, Nghệ, Sả cây, Gạo, Dầu ăn",dish8503,Cháo gà bằng nồi cơm điện,mon tu ga,"Gạo, Ức gà, Nấm hương khô, Xà lách, Gừng",0,1,1,1,0.75,4
dish8498,Gà muối xông khói,mon tu ga,"Gà nguyên con làm sẵn, Nghệ, Sả cây, Gạo, Dầu ăn",dish8419,Cháo yến mạch thịt gà,mon tu ga,"Thịt gà, Yến mạch, Cà rốt, Đậu Hà Lan, Hành lá",0,1,1,1,0.75,4
dish8498,Gà muối xông khói,mon tu ga,"Gà nguyên con làm sẵn, Nghệ, Sả cây, Gạo, Dầu ăn",dish8459,Cơm gà Thái Lan - Khao Man Gai,mon tu ga,"Đùi gà, Gạo, Mỡ gà, Dưa leo, Tỏi",0,1,1,1,0.75,4
dish8498,Gà muối xông khói,mon tu ga,"Gà nguyên con làm sẵn, Nghệ, Sả cây, Gạo, Dầu ăn",dish8464,Cháo gà ác,mon tu ga,"Gạo, Gà ác, Rau ngót, Hành tím, Dầu ăn",1,1,1,1,1.0,4
dish4893,Gân bò xào sa tế,mon xao,"Nạm gân bò, Dứa, Hoa hồi, Sả, Gừng",dish5154,Mực ống xào với dứa và hành tây,mon xao,"Mực ống, Dứa, Hành tây, Hành tím, Hành lá",1,1,1,1,1.0,4
dish4893,Gân bò xào sa tế,mon xao,"Nạm gân bò, Dứa, Hoa hồi, Sả, Gừng",dish5399,Lươn xào lá lốt,mon xao,"Lươn, Lá lốt, Hành tím băm, Hành tỏi băm, Rượu trắng",0,1,1,1,0.75,4
dish4893,Gân bò xào sa tế,mon xao,"Nạm gân bò, Dứa, Hoa hồi, Sả, Gừng",dish4718,Vịt xào lăn,mon xao,"Vịt, Nước dừa tươi, Nước cốt dừa, Hành lá, Sả",0,1,1,1,0.75,4
dish4893,Gân bò xào sa tế,mon xao,"Nạm gân bò, Dứa, Hoa hồi, Sả, Gừng",dish4760,Phở trộn thịt băm,mon xao,"Phở, Thịt băm, Nước dùng gà, Bột năng pha loãng, Dầu ăn",0,1,1,1,0.75,4
dish4893,Gân bò xào sa tế,mon xao,"Nạm gân bò, Dứa, Hoa hồi, Sả, Gừng",dish5361,"Nấm rơm xào dứa (thơm, khóm)",mon xao,"Nấm rơm, Dứa, Tỏi, Hành tím, Hành lá",1,1,1,1,1.0,4
dish4893,Gân bò xào sa tế,mon xao,"Nạm gân bò, Dứa, Hoa hồi, Sả, Gừng",dish4502,Sách bò xào lăn,mon xao,"Sách bò tươi, Cơm dừa, Ớt sa tế, Đậu phộng, Rượu trắng",1,1,1,1,1.0,4
dish4893,Gân bò xào sa tế,mon xao,"Nạm gân bò, Dứa, Hoa hồi, Sả, Gừng",dish4856,Ốc mỡ xào bơ tỏi,mon xao,"Ốc mỡ, Tỏi băm, Ớt, Rau răm, Đậu phộng rang",0,1,1,1,0.75,4
dish4893,Gân bò xào sa tế,mon xao,"Nạm gân bò, Dứa, Hoa hồi, Sả, Gừng",dish4444,Gà xào nấm đùi gà,mon xao,"Đùi gà, Nấm đùi gà, Rau ngò và hành lá, Hành tím lớn, Gừng",0,1,1,1,0.75,4
dish0158,Cá basa nấu mẻ,mon canh,"Cá basa, Chuối xanh, Mẻ, Hành tím, Ớt",dish0624,Súp kem ức gà luộc,mon canh,"Ức gà, Rau củ hỗn hợp, Cần tây, Sữa tươi không đường, Bột mì",0,1,0,0,0.25,4
dish0158,Cá basa nấu mẻ,mon canh,"Cá basa, Chuối xanh, Mẻ, Hành tím, Ớt",dish0688,Canh cá basa nấu măng chua,mon canh,"Cá basa, Măng chua, Cà chua, Me chua, Tỏi",1,2,1,1,1.25,4
dish0158,Cá basa nấu mẻ,mon canh,"Cá basa, Chuối xanh, Mẻ, Hành tím, Ớt",dish0630,Canh chua cá ba sa,mon canh,"Cá basa, Cà chua, Giá đỗ, Thơm, Dọc mùng",1,2,1,1,1.25,4
dish0158,Cá basa nấu mẻ,mon canh,"Cá basa, Chuối xanh, Mẻ, Hành tím, Ớt",dish0335,Canh chua lá giang,mon canh,"Cá basa, Lá giang, Đậu bắp, Cà chua, Giá",1,2,1,1,1.25,4
dish0158,Cá basa nấu mẻ,mon canh,"Cá basa, Chuối xanh, Mẻ, Hành tím, Ớt",dish0539,Ốc nấu chuối đậu,mon canh,"Thịt ốc bươu, Lá tía tô, Lá lốt, Chuối xanh, Đậu hũ chiên",0,1,1,1,0.75,4
dish0158,Cá basa nấu mẻ,mon canh,"Cá basa, Chuối xanh, Mẻ, Hành tím, Ớt",dish0038,Cá nấu mẻ nghệ,mon canh,"Hành tím, Nghệ tươi, Mẻ, Hành lá, Thì là",1,2,1,1,1.25,4
dish0158,Cá basa nấu mẻ,mon canh,"Cá basa, Chuối xanh, Mẻ, Hành tím, Ớt",dish0536,Sườn dê hầm thuốc bắc ngải cứu,mon canh,"Sườn dê, Thuốc bắc, Táo đỏ, Long nhãn, Thục địa",0,1,0,0,0.25,4
dish0158,Cá basa nấu mẻ,mon canh,"Cá basa, Chuối xanh, Mẻ, Hành tím, Ớt",dish0512,Canh dưỡng nhan,mon canh,"Táo đỏ khô, Hạt sen, Củ sen, Cà rốt, Nấm đông cô tươi",0,0,1,0,0.25,4
dish2544,Bánh Crepe khoai lang tím,mon banh,"Khoai lang, Bột mì đa dụng, Đường, Trứng, Nước cốt dừa",dish1817,Bánh donut khoai lang nước cốt dừa,mon banh,"Khoai lang, Bột năng, Nước cốt dừa, Dầu ăn, Muối",1,1,2,1,1.25,4
dish2544,Bánh Crepe khoai lang tím,mon banh,"Khoai lang, Bột mì đa dụng, Đường, Trứng, Nước cốt dừa",dish1746,Bánh bao sữa chiên,mon banh,"Bột mì đa dụng, Men nở instant, Sữa tươi không đường, Đường, Muối",0,1,1,1,0.75,4
dish2544,Bánh Crepe khoai lang tím,mon banh,"Khoai lang, Bột mì đa dụng, Đường, Trứng, Nước cốt dừa",dish1178,Bánh bột mì trái bơ hấp,mon banh,"Bột mì đa dụng, Bơ, Trứng, Dầu ăn",1,1,1,1,1.0,4
dish2544,Bánh Crepe khoai lang tím,mon banh,"Khoai lang, Bột mì đa dụng, Đường, Trứng, Nước cốt dừa",dish2711,Bánh cornet socola - bánh ốc kem socola,mon banh,"Bột mì đa dụng, Bơ lạt, Đường, Muối, Bột cacao",0,1,1,1,0.75,4
dish2544,Bánh Crepe khoai lang tím,mon banh,"Khoai lang, Bột mì đa dụng, Đường, Trứng, Nước cốt dừa",dish1037,Bánh nougat trứng muối chà bông,mon banh,"Kẹo marshmallow, Bơ lạt, Bánh quy, Trứng muối, Sữa bột",0,1,1,1,0.75,4
dish2544,Bánh Crepe khoai lang tím,mon banh,"Khoai lang, Bột mì đa dụng, Đường, Trứng, Nước cốt dừa",dish2047,Bánh khoai lang tím nhân đậu xanh,mon banh,"Bột nếp, Bột gạo, Đậu xanh, Khoai lang, Nước cốt dừa",1,1,2,1,1.25,4
dish2544,Bánh Crepe khoai lang tím,mon banh,"Khoai lang, Bột mì đa dụng, Đường, Trứng, Nước cốt dừa",dish0957,Bánh trung thu lava nhân trứng chảy,mon banh,"Bột cake flour, Bột sữa, Bột bắp, Lòng đỏ trứng muối, Trứng gà",0,1,1,1,0.75,4
dish2544,Bánh Crepe khoai lang tím,mon banh,"Khoai lang, Bột mì đa dụng, Đường, Trứng, Nước cốt dừa",dish1400,Bánh Yokan đậu đỏ truyền thống,mon banh,"Bột rau câu Agar, Hạt đậu đỏ, Đường trắng, Nước lọc, Gừng",0,1,1,1,0.75,4
