dish_id,dish_name,category,core_ingredients,candidate_id,candidate_name,score_qwen2_5_7b,score_llama3_1_8b,score_gemma2_9b,score_mistral_7b,score_mean,n_models
dish2185,Bánh lá liễu - hồng đào,mon banh,"Gạo nếp, Tôm khô, Thịt ba chỉ",ingre04694,nước mắm,1,2,2,2,1.75,4
dish2185,Bánh lá liễu - hồng đào,mon banh,"Gạo nếp, Tôm khô, Thịt ba chỉ",ingre00684,bột há cảo,0,1,0,2,0.75,4
dish2185,Bánh lá liễu - hồng đào,mon banh,"Gạo nếp, Tôm khô, Thịt ba chỉ",ingre04381,ngũ vị hương,2,2,1,1,1.5,4
dish2185,Bánh lá liễu - hồng đào,mon banh,"Gạo nếp, Tôm khô, Thịt ba chỉ",ingre02124,dầu ăn,0,1,2,1,1.0,4
dish2185,Bánh lá liễu - hồng đào,mon banh,"Gạo nếp, Tôm khô, Thịt ba chỉ",ingre03868,màu thực phẩm hồng,0,1,0,1,0.5,4
dish2185,Bánh lá liễu - hồng đào,mon banh,"Gạo nếp, Tôm khô, Thịt ba chỉ",ingre00819,bột ngọt,1,1,0,1,0.75,4
dish2185,Bánh lá liễu - hồng đào,mon banh,"Gạo nếp, Tôm khô, Thịt ba chỉ",ingre02080,dầu hào,1,1,1,1,1.0,4
dish2185,Bánh lá liễu - hồng đào,mon banh,"Gạo nếp, Tôm khô, Thịt ba chỉ",ingre00859,bột nếp,1,2,2,2,1.75,4
dish8568,Bò bít tết kiểu Pháp sốt kem tiêu,mon tu bo,Thịt bò,ingre00382,bơ lạt,2,2,2,1,1.75,4
dish8568,Bò bít tết kiểu Pháp sốt kem tiêu,mon tu bo,Thịt bò,ingre06640,tiêu xanh,2,2,2,2,2.0,4
dish8568,Bò bít tết kiểu Pháp sốt kem tiêu,mon tu bo,Thịt bò,ingre04354,ngò tây tươi,2,2,1,1,1.5,4
dish8568,Bò bít tết kiểu Pháp sốt kem tiêu,mon tu bo,Thịt bò,ingre05548,rượu mạnh,1,1,1,1,1.0,4
dish8568,Bò bít tết kiểu Pháp sốt kem tiêu,mon tu bo,Thịt bò,ingre02768,hành tím,2,1,2,1,1.5,4
dish8568,Bò bít tết kiểu Pháp sốt kem tiêu,mon tu bo,Thịt bò,ingre03222,khoai tây,1,1,1,1,1.0,4
dish8568,Bò bít tết kiểu Pháp sốt kem tiêu,mon tu bo,Thịt bò,ingre04603,nước dùng bò,2,1,1,2,1.5,4
dish8568,Bò bít tết kiểu Pháp sốt kem tiêu,mon tu bo,Thịt bò,ingre02064,dầu cải,0,1,1,1,0.75,4
dish8568,Bò bít tết kiểu Pháp sốt kem tiêu,mon tu bo,Thịt bò,ingre06653,tiêu đen,2,2,2,2,2.0,4
dish8568,Bò bít tết kiểu Pháp sốt kem tiêu,mon tu bo,Thịt bò,ingre03121,kem béo,2,2,2,2,2.0,4
dish7822,Lẩu chân giò heo,mon lau,"Giò heo, Măng tươi, Rau móp chua, Sả",ingre08039,ớt khô,1,1,2,2,1.5,4
dish7822,Lẩu chân giò heo,mon lau,"Giò heo, Măng tươi, Rau móp chua, Sả",ingre03746,muối,0,1,2,2,1.25,4
dish7822,Lẩu chân giò heo,mon lau,"Giò heo, Măng tươi, Rau móp chua, Sả",ingre07635,đường phèn,1,1,2,1,1.25,4
dish7822,Lẩu chân giò heo,mon lau,"Giò heo, Măng tươi, Rau móp chua, Sả",ingre02995,hạt nêm,1,1,2,1,1.25,4
dish7822,Lẩu chân giò heo,mon lau,"Giò heo, Măng tươi, Rau móp chua, Sả",ingre02741,hành tây,1,1,1,1,1.0,4
dish7822,Lẩu chân giò heo,mon lau,"Giò heo, Măng tươi, Rau móp chua, Sả",ingre02645,hành boa rô,1,1,1,1,1.0,4
dish7822,Lẩu chân giò heo,mon lau,"Giò heo, Măng tươi, Rau móp chua, Sả",ingre07583,đường,1,1,1,1,1.0,4
dish7822,Lẩu chân giò heo,mon lau,"Giò heo, Măng tươi, Rau móp chua, Sả",ingre03370,lá chanh,2,1,2,2,1.75,4
dish7822,Lẩu chân giò heo,mon lau,"Giò heo, Măng tươi, Rau móp chua, Sả",ingre07063,tỏi,1,1,2,2,1.5,4
dish7822,Lẩu chân giò heo,mon lau,"Giò heo, Măng tươi, Rau móp chua, Sả",ingre06644,tiêu xay,1,2,1,2,1.5,4
dish8393,Gỏi da bò đu đủ,mon goi - salad,"Da bò, Đu đủ, Hành tím",ingre02485,gừng,1,1,1,2,1.25,4
dish8393,Gỏi da bò đu đủ,mon goi - salad,"Da bò, Đu đủ, Hành tím",ingre07966,ớt,1,2,2,2,1.75,4
dish8393,Gỏi da bò đu đủ,mon goi - salad,"Da bò, Đu đủ, Hành tím",ingre03439,lá húng quế,1,2,1,2,1.5,4
dish8393,Gỏi da bò đu đủ,mon goi - salad,"Da bò, Đu đủ, Hành tím",ingre07057,tắc,1,2,2,0,1.25,4
dish8393,Gỏi da bò đu đủ,mon goi - salad,"Da bò, Đu đủ, Hành tím",ingre01419,cà rốt,1,1,1,1,1.0,4
dish8393,Gỏi da bò đu đủ,mon goi - salad,"Da bò, Đu đủ, Hành tím",ingre01868,củ cải trắng,1,1,1,2,1.25,4
dish8393,Gỏi da bò đu đủ,mon goi - salad,"Da bò, Đu đủ, Hành tím",ingre02741,hành tây,0,1,1,1,0.75,4
dish5033,Đậu que xào tôm khô,mon xao,"Đậu que, Tôm khô, Hành tím",ingre02124,dầu ăn,1,2,2,2,1.75,4
dish5033,Đậu que xào tôm khô,mon xao,"Đậu que, Tôm khô, Hành tím",ingre07583,đường,1,1,1,1,1.0,4
dish5033,Đậu que xào tôm khô,mon xao,"Đậu que, Tôm khô, Hành tím",ingre04343,ngò rí,1,2,1,1,1.25,4
dish5033,Đậu que xào tôm khô,mon xao,"Đậu que, Tôm khô, Hành tím",ingre00819,bột ngọt,1,1,1,1,1.0,4
dish5033,Đậu que xào tôm khô,mon xao,"Đậu que, Tôm khô, Hành tím",ingre02673,hành lá,1,1,1,2,1.25,4
dish5033,Đậu que xào tôm khô,mon xao,"Đậu que, Tôm khô, Hành tím",ingre07966,ớt,1,1,1,1,1.0,4
dish5033,Đậu que xào tôm khô,mon xao,"Đậu que, Tôm khô, Hành tím",ingre07063,tỏi,1,2,2,2,1.75,4
dish5033,Đậu que xào tôm khô,mon xao,"Đậu que, Tôm khô, Hành tím",ingre02995,hạt nêm,1,2,1,1,1.25,4
dish2455,Bánh Chiffon cà chua,mon banh,"Cà chua lớn, Kem phô mai",ingre00013,baking powder,0,0,1,1,0.5,4
dish2455,Bánh Chiffon cà chua,mon banh,"Cà chua lớn, Kem phô mai",ingre07583,đường,0,1,1,1,0.75,4
dish2455,Bánh Chiffon cà chua,mon banh,"Cà chua lớn, Kem phô mai",ingre04538,nước cốt chanh,1,1,1,2,1.25,4
dish2455,Bánh Chiffon cà chua,mon banh,"Cà chua lớn, Kem phô mai",ingre00783,bột mì số 8,0,1,2,1,1.0,4
dish2455,Bánh Chiffon cà chua,mon banh,"Cà chua lớn, Kem phô mai",ingre02124,dầu ăn,0,1,1,1,0.75,4
dish2455,Bánh Chiffon cà chua,mon banh,"Cà chua lớn, Kem phô mai",ingre03746,muối,0,1,1,1,0.75,4
dish2455,Bánh Chiffon cà chua,mon banh,"Cà chua lớn, Kem phô mai",ingre06823,trứng gà,0,1,2,1,1.0,4
dish5361,"Nấm rơm xào dứa (thơm, khóm)",mon xao,"Nấm rơm, Dứa",ingre06612,tiêu,2,1,1,1,1.25,4
dish5361,"Nấm rơm xào dứa (thơm, khóm)",mon xao,"Nấm rơm, Dứa",ingre07966,ớt,1,1,1,1,1.0,4
dish5361,"Nấm rơm xào dứa (thơm, khóm)",mon xao,"Nấm rơm, Dứa",ingre07583,đường,1,1,1,1,1.0,4
dish5361,"Nấm rơm xào dứa (thơm, khóm)",mon xao,"Nấm rơm, Dứa",ingre00819,bột ngọt,1,1,1,0,0.75,4
dish5361,"Nấm rơm xào dứa (thơm, khóm)",mon xao,"Nấm rơm, Dứa",ingre07063,tỏi,2,2,2,2,2.0,4
dish5361,"Nấm rơm xào dứa (thơm, khóm)",mon xao,"Nấm rơm, Dứa",ingre03746,muối,1,1,1,2,1.25,4
dish5361,"Nấm rơm xào dứa (thơm, khóm)",mon xao,"Nấm rơm, Dứa",ingre04790,nước tương,1,2,2,2,1.75,4
dish5361,"Nấm rơm xào dứa (thơm, khóm)",mon xao,"Nấm rơm, Dứa",ingre02995,hạt nêm,1,1,1,1,1.0,4
dish5361,"Nấm rơm xào dứa (thơm, khóm)",mon xao,"Nấm rơm, Dứa",ingre02768,hành tím,1,1,2,1,1.25,4
dish5361,"Nấm rơm xào dứa (thơm, khóm)",mon xao,"Nấm rơm, Dứa",ingre02673,hành lá,1,1,1,1,1.0,4
dish7055,Thịt heo sốt me,mon chien,"Thịt heo, Me chín, Hành tím",ingre07063,tỏi,1,2,1,2,1.5,4
dish7055,Thịt heo sốt me,mon chien,"Thịt heo, Me chín, Hành tím",ingre02995,hạt nêm,1,1,2,2,1.5,4
dish7055,Thịt heo sốt me,mon chien,"Thịt heo, Me chín, Hành tím",ingre07583,đường,1,1,2,1,1.25,4
dish7055,Thịt heo sốt me,mon chien,"Thịt heo, Me chín, Hành tím",ingre07977,ớt bột,1,1,1,2,1.25,4
dish7055,Thịt heo sốt me,mon chien,"Thịt heo, Me chín, Hành tím",ingre04694,nước mắm,1,2,2,2,1.75,4
dish7055,Thịt heo sốt me,mon chien,"Thịt heo, Me chín, Hành tím",ingre02124,dầu ăn,1,1,2,2,1.5,4
dish7055,Thịt heo sốt me,mon chien,"Thịt heo, Me chín, Hành tím",ingre06644,tiêu xay,1,2,1,2,1.5,4
dish7055,Thịt heo sốt me,mon chien,"Thịt heo, Me chín, Hành tím",ingre07028,tương ớt,1,2,1,2,1.5,4
dish7055,Thịt heo sốt me,mon chien,"Thịt heo, Me chín, Hành tím",ingre02080,dầu hào,1,2,1,2,1.5,4
dish7055,Thịt heo sốt me,mon chien,"Thịt heo, Me chín, Hành tím",ingre02673,hành lá,1,1,1,1,1.0,4
dish3315,Hủ tiếu Nam Vang Campuchia,mon nuoc,"Xương ống, Chân giò heo, Sườn non, Lưỡi heo, Gan heo, Tim heo",ingre06816,trứng cút,1,1,1,2,1.25,4
dish3315,Hủ tiếu Nam Vang Campuchia,mon nuoc,"Xương ống, Chân giò heo, Sườn non, Lưỡi heo, Gan heo, Tim heo",ingre05947,sốt cà chua,1,1,0,2,1.0,4
dish3315,Hủ tiếu Nam Vang Campuchia,mon nuoc,"Xương ống, Chân giò heo, Sườn non, Lưỡi heo, Gan heo, Tim heo",ingre01868,củ cải trắng,0,1,1,2,1.0,4
dish3315,Hủ tiếu Nam Vang Campuchia,mon nuoc,"Xương ống, Chân giò heo, Sườn non, Lưỡi heo, Gan heo, Tim heo",ingre03113,hủ tiếu khô,0,2,2,2,1.5,4
dish3315,Hủ tiếu Nam Vang Campuchia,mon nuoc,"Xương ống, Chân giò heo, Sườn non, Lưỡi heo, Gan heo, Tim heo",ingre02730,hành phi,2,2,2,2,2.0,4
dish3315,Hủ tiếu Nam Vang Campuchia,mon nuoc,"Xương ống, Chân giò heo, Sườn non, Lưỡi heo, Gan heo, Tim heo",ingre07063,tỏi,1,2,2,2,1.75,4
dish3315,Hủ tiếu Nam Vang Campuchia,mon nuoc,"Xương ống, Chân giò heo, Sườn non, Lưỡi heo, Gan heo, Tim heo",ingre02741,hành tây,1,1,1,2,1.25,4
dish3315,Hủ tiếu Nam Vang Campuchia,mon nuoc,"Xương ống, Chân giò heo, Sườn non, Lưỡi heo, Gan heo, Tim heo",ingre07096,tỏi phi,1,2,2,2,1.75,4
dish3315,Hủ tiếu Nam Vang Campuchia,mon nuoc,"Xương ống, Chân giò heo, Sườn non, Lưỡi heo, Gan heo, Tim heo",ingre06414,thịt heo xay,1,1,1,1,1.0,4
dish3315,Hủ tiếu Nam Vang Campuchia,mon nuoc,"Xương ống, Chân giò heo, Sườn non, Lưỡi heo, Gan heo, Tim heo",ingre04266,mực khô,1,1,0,2,1.0,4
dish0089,Bún bò gân,mon canh,"Thịt bò gân, Dầu hạt điều, Thơm",ingre04151,mắm ruốc,2,2,1,2,1.75,4
dish0089,Bún bò gân,mon canh,"Thịt bò gân, Dầu hạt điều, Thơm",ingre06612,tiêu,2,2,1,2,1.75,4
dish0089,Bún bò gân,mon canh,"Thịt bò gân, Dầu hạt điều, Thơm",ingre00819,bột ngọt,1,1,0,1,0.75,4
dish0089,Bún bò gân,mon canh,"Thịt bò gân, Dầu hạt điều, Thơm",ingre02124,dầu ăn,0,1,1,1,0.75,4
dish0089,Bún bò gân,mon canh,"Thịt bò gân, Dầu hạt điều, Thơm",ingre07635,đường phèn,1,1,1,1,1.0,4
dish0089,Bún bò gân,mon canh,"Thịt bò gân, Dầu hạt điều, Thơm",ingre02768,hành tím,1,2,2,2,1.75,4
dish0089,Bún bò gân,mon canh,"Thịt bò gân, Dầu hạt điều, Thơm",ingre05900,sả,1,1,1,2,1.25,4
dish0089,Bún bò gân,mon canh,"Thịt bò gân, Dầu hạt điều, Thơm",ingre07063,tỏi,1,2,2,2,1.75,4
dish0089,Bún bò gân,mon canh,"Thịt bò gân, Dầu hạt điều, Thơm",ingre07977,ớt bột,1,1,1,2,1.25,4
dish0089,Bún bò gân,mon canh,"Thịt bò gân, Dầu hạt điều, Thơm",ingre02995,hạt nêm,1,1,2,2,1.5,4
dish9452,Thịt muối chua,ngay le tet,Thịt mông heo,ingre06241,thính gạo,0,2,2,1,1.25,4
dish9452,Thịt muối chua,ngay le tet,Thịt mông heo,ingre03519,lá sung,2,1,2,1,1.5,4
dish9452,Thịt muối chua,ngay le tet,Thịt mông heo,ingre03807,muối/ bột ngọt,2,2,2,2,2.0,4
dish9452,Thịt muối chua,ngay le tet,Thịt mông heo,ingre03556,lá ổi,2,2,2,2,2.0,4
dish9452,Thịt muối chua,ngay le tet,Thịt mông heo,ingre03554,lá đinh lăng,1,2,2,1,1.5,4
dish1643,Bánh Christmas fruit cake không sử dụng rượu,mon banh,"Hạt điều, Hạnh nhân, Nho khô đen, Nho khô vàng, Mứt cherry, Mứt đu đủ xanh, Nước ép cam, Tinh chất vani",ingre00888,bột quế,1,1,2,1,1.25,4
dish1643,Bánh Christmas fruit cake không sử dụng rượu,mon banh,"Hạt điều, Hạnh nhân, Nho khô đen, Nho khô vàng, Mứt cherry, Mứt đu đủ xanh, Nước ép cam, Tinh chất vani",ingre00837,bột nhục đậu khấu,2,1,1,1,1.25,4
dish1643,Bánh Christmas fruit cake không sử dụng rượu,mon banh,"Hạt điều, Hạnh nhân, Nho khô đen, Nho khô vàng, Mứt cherry, Mứt đu đủ xanh, Nước ép cam, Tinh chất vani",ingre02370,giấm trắng,1,1,0,1,0.75,4
dish1643,Bánh Christmas fruit cake không sử dụng rượu,mon banh,"Hạt điều, Hạnh nhân, Nho khô đen, Nho khô vàng, Mứt cherry, Mứt đu đủ xanh, Nước ép cam, Tinh chất vani",ingre00678,bột gừng,1,1,1,1,1.0,4
dish1643,Bánh Christmas fruit cake không sử dụng rượu,mon banh,"Hạt điều, Hạnh nhân, Nho khô đen, Nho khô vàng, Mứt cherry, Mứt đu đủ xanh, Nước ép cam, Tinh chất vani",ingre06147,sữa tươi không đường,1,1,1,2,1.25,4
dish1643,Bánh Christmas fruit cake không sử dụng rượu,mon banh,"Hạt điều, Hạnh nhân, Nho khô đen, Nho khô vàng, Mứt cherry, Mứt đu đủ xanh, Nước ép cam, Tinh chất vani",ingre00791,bột mì đa dụng,1,1,2,0,1.0,4
dish1643,Bánh Christmas fruit cake không sử dụng rượu,mon banh,"Hạt điều, Hạnh nhân, Nho khô đen, Nho khô vàng, Mứt cherry, Mứt đu đủ xanh, Nước ép cam, Tinh chất vani",ingre02124,dầu ăn,0,1,1,2,1.0,4
dish1643,Bánh Christmas fruit cake không sử dụng rượu,mon banh,"Hạt điều, Hạnh nhân, Nho khô đen, Nho khô vàng, Mứt cherry, Mứt đu đủ xanh, Nước ép cam, Tinh chất vani",ingre03772,muối nở,1,1,0,1,0.75,4
dish1643,Bánh Christmas fruit cake không sử dụng rượu,mon banh,"Hạt điều, Hạnh nhân, Nho khô đen, Nho khô vàng, Mứt cherry, Mứt đu đủ xanh, Nước ép cam, Tinh chất vani",ingre07583,đường,1,2,2,2,1.75,4
dish1643,Bánh Christmas fruit cake không sử dụng rượu,mon banh,"Hạt điều, Hạnh nhân, Nho khô đen, Nho khô vàng, Mứt cherry, Mứt đu đủ xanh, Nước ép cam, Tinh chất vani",ingre00867,bột nở,0,1,1,2,1.0,4
dish8360,Cà bát muối xổi,mon goi - salad,Cà bát,ingre02355,giấm,2,2,2,1,1.75,4
dish8360,Cà bát muối xổi,mon goi - salad,Cà bát,ingre07583,đường,1,1,1,1,1.0,4
dish8360,Cà bát muối xổi,mon goi - salad,Cà bát,ingre06612,tiêu,2,2,1,1,1.5,4
dish8360,Cà bát muối xổi,mon goi - salad,Cà bát,ingre04694,nước mắm,2,2,2,2,2.0,4
dish8360,Cà bát muối xổi,mon goi - salad,Cà bát,ingre08055,ớt sừng,2,2,2,2,2.0,4
dish8360,Cà bát muối xổi,mon goi - salad,Cà bát,ingre00587,bột canh,1,2,1,1,1.25,4
dish8360,Cà bát muối xổi,mon goi - salad,Cà bát,ingre01079,chanh,2,2,2,2,2.0,4
dish8360,Cà bát muối xổi,mon goi - salad,Cà bát,ingre07063,tỏi,1,2,2,2,1.75,4
dish8360,Cà bát muối xổi,mon goi - salad,Cà bát,ingre00819,bột ngọt,1,1,0,1,0.75,4
dish5075,Miến xào bắp cải,mon xao,"Miến, Bắp cải, Nấm mèo",ingre04790,nước tương,1,2,2,2,1.75,4
dish5075,Miến xào bắp cải,mon xao,"Miến, Bắp cải, Nấm mèo",ingre02724,hành ngò,1,2,2,2,1.75,4
dish5075,Miến xào bắp cải,mon xao,"Miến, Bắp cải, Nấm mèo",ingre06644,tiêu xay,1,2,1,2,1.5,4
dish5075,Miến xào bắp cải,mon xao,"Miến, Bắp cải, Nấm mèo",ingre01419,cà rốt,1,1,1,1,1.0,4
dish5075,Miến xào bắp cải,mon xao,"Miến, Bắp cải, Nấm mèo",ingre07063,tỏi,1,2,2,2,1.75,4
dish5075,Miến xào bắp cải,mon xao,"Miến, Bắp cải, Nấm mèo",ingre07583,đường,0,1,1,1,0.75,4
dish5075,Miến xào bắp cải,mon xao,"Miến, Bắp cải, Nấm mèo",ingre00819,bột ngọt,1,1,1,1,1.0,4
dish5075,Miến xào bắp cải,mon xao,"Miến, Bắp cải, Nấm mèo",ingre04694,nước mắm,1,2,2,2,1.75,4
dish5075,Miến xào bắp cải,mon xao,"Miến, Bắp cải, Nấm mèo",ingre02124,dầu ăn,1,1,2,2,1.5,4
dish5075,Miến xào bắp cải,mon xao,"Miến, Bắp cải, Nấm mèo",ingre02995,hạt nêm,1,1,1,1,1.0,4
dish4159,Cá chép nướng muối ớt,mon nuong,Cá chép,ingre02124,dầu ăn,1,1,2,2,1.5,4
dish4159,Cá chép nướng muối ớt,mon nuong,Cá chép,ingre05621,sa tế,2,2,2,1,1.75,4
dish4159,Cá chép nướng muối ớt,mon nuong,Cá chép,ingre08078,ớt tươi,2,2,2,2,2.0,4
dish4159,Cá chép nướng muối ớt,mon nuong,Cá chép,ingre03828,muối/đường,2,2,2,2,2.0,4
dish4159,Cá chép nướng muối ớt,mon nuong,Cá chép,ingre07063,tỏi,2,2,2,2,2.0,4
dish4159,Cá chép nướng muối ớt,mon nuong,Cá chép,ingre07977,ớt bột,2,2,2,2,2.0,4
dish1600,Bánh tét hạt điều,mon banh,Nếp,ingre03746,muối,1,1,1,2,1.25,4
dish1600,Bánh tét hạt điều,mon banh,Nếp,ingre06289,thịt ba rọi,1,2,2,2,1.75,4
dish1600,Bánh tét hạt điều,mon banh,Nếp,ingre07583,đường,1,1,2,1,1.25,4
dish1600,Bánh tét hạt điều,mon banh,Nếp,ingre03062,hạt điều,2,2,2,2,2.0,4
dish1600,Bánh tét hạt điều,mon banh,Nếp,ingre06644,tiêu xay,1,2,0,1,1.0,4
dish2408,Bánh mì sữa ngọt nhân khoai môn,mon banh,Khoai môn,ingre00791,bột mì đa dụng,1,1,2,1,1.25,4
dish2408,Bánh mì sữa ngọt nhân khoai môn,mon banh,Khoai môn,ingre00536,bột bánh mì,1,1,2,1,1.25,4
dish2408,Bánh mì sữa ngọt nhân khoai môn,mon banh,Khoai môn,ingre03746,muối,1,1,1,1,1.0,4
dish2408,Bánh mì sữa ngọt nhân khoai môn,mon banh,Khoai môn,ingre00367,bơ,2,1,1,2,1.5,4
dish2408,Bánh mì sữa ngọt nhân khoai môn,mon banh,Khoai môn,ingre03687,men nở instant,0,1,0,0,0.25,4
dish2408,Bánh mì sữa ngọt nhân khoai môn,mon banh,Khoai môn,ingre06144,sữa tươi,1,2,2,2,1.75,4
dish2408,Bánh mì sữa ngọt nhân khoai môn,mon banh,Khoai môn,ingre06823,trứng gà,1,1,0,2,1.0,4
dish2408,Bánh mì sữa ngọt nhân khoai môn,mon banh,Khoai môn,ingre00930,bột sữa,2,2,2,1,1.75,4
dish2408,Bánh mì sữa ngọt nhân khoai môn,mon banh,Khoai môn,ingre00618,bột custard,2,1,2,2,1.75,4
dish2408,Bánh mì sữa ngọt nhân khoai môn,mon banh,Khoai môn,ingre02124,dầu ăn,1,1,1,1,1.0,4
dish9552,Rượu trái cây,ngay le tet,Quýt,ingre01079,chanh,2,1,1,2,1.5,4
dish9552,Rượu trái cây,ngay le tet,Quýt,ingre01047,cam sành,2,1,1,1,1.25,4
dish9552,Rượu trái cây,ngay le tet,Quýt,ingre01160,chuối,0,1,0,1,0.5,4
dish9552,Rượu trái cây,ngay le tet,Quýt,ingre07635,đường phèn,2,2,2,2,2.0,4
dish9552,Rượu trái cây,ngay le tet,Quýt,ingre06247,thơm,2,2,2,1,1.75,4
dish4127,Sườn nướng BBQ,mon nuong,Sườn heo,ingre00994,bột xá xíu,2,2,2,2,2.0,4
dish4127,Sườn nướng BBQ,mon nuong,Sườn heo,ingre04790,nước tương,2,2,2,2,2.0,4
dish4127,Sườn nướng BBQ,mon nuong,Sườn heo,ingre02080,dầu hào,2,2,1,2,1.75,4
dish4127,Sườn nướng BBQ,mon nuong,Sườn heo,ingre06984,tương cà,2,2,1,2,1.75,4
dish4127,Sườn nướng BBQ,mon nuong,Sườn heo,ingre00819,bột ngọt,1,1,1,0,0.75,4
dish4127,Sườn nướng BBQ,mon nuong,Sườn heo,ingre02107,dầu phi hành tỏi,2,2,2,2,2.0,4
dish4127,Sườn nướng BBQ,mon nuong,Sườn heo,ingre07012,tương đen,2,2,2,2,2.0,4
dish4127,Sườn nướng BBQ,mon nuong,Sườn heo,ingre05940,sốt bbq,2,2,2,2,2.0,4
dish4127,Sườn nướng BBQ,mon nuong,Sườn heo,ingre05543,rượu mai quế lộ,2,1,2,1,1.5,4
dish4127,Sườn nướng BBQ,mon nuong,Sườn heo,ingre04124,mật ong,2,2,2,2,2.0,4
dish10221,Trà sữa trân châu socola,tra sua,Socola,ingre06144,sữa tươi,2,2,2,1,1.75,4
dish10221,Trà sữa trân châu socola,tra sua,Socola,ingre06723,trà túi lọc,2,0,1,1,1.0,4
dish10221,Trà sữa trân châu socola,tra sua,Socola,ingre04538,nước cốt chanh,0,1,0,2,0.75,4
dish10221,Trà sữa trân châu socola,tra sua,Socola,ingre00849,bột năng,1,1,1,0,0.75,4
dish10221,Trà sữa trân châu socola,tra sua,Socola,ingre06174,sữa đặc,2,2,2,2,2.0,4
dish10221,Trà sữa trân châu socola,tra sua,Socola,ingre07583,đường,2,2,2,1,1.75,4
dish10221,Trà sữa trân châu socola,tra sua,Socola,ingre03147,kem sữa tươi,2,1,2,1,1.5,4
dish10221,Trà sữa trân châu socola,tra sua,Socola,ingre05711,siro socola,2,2,2,1,1.75,4
dish4627,Thịt ốc bươu xào sả ớt,mon xao,"Thịt ốc bươu, Sả",ingre00804,bột nghệ,1,1,0,0,0.5,4
dish4627,Thịt ốc bươu xào sả ớt,mon xao,"Thịt ốc bươu, Sả",ingre07063,tỏi,1,1,2,2,1.5,4
dish4627,Thịt ốc bươu xào sả ớt,mon xao,"Thịt ốc bươu, Sả",ingre08055,ớt sừng,2,2,2,2,2.0,4
dish4627,Thịt ốc bươu xào sả ớt,mon xao,"Thịt ốc bươu, Sả",ingre03370,lá chanh,2,1,1,1,1.25,4
dish4627,Thịt ốc bươu xào sả ớt,mon xao,"Thịt ốc bươu, Sả",ingre02485,gừng,1,1,1,2,1.25,4
dish10359,Chè đỗ đen (đậu đen) bằng nồi áp suất,mon trang mieng,Đậu đen,ingre03417,lá dứa,2,1,2,1,1.5,4
dish10359,Chè đỗ đen (đậu đen) bằng nồi áp suất,mon trang mieng,Đậu đen,ingre07140,vani,1,1,0,0,0.5,4
dish10359,Chè đỗ đen (đậu đen) bằng nồi áp suất,mon trang mieng,Đậu đen,ingre07601,đường cát trắng,2,2,2,1,1.75,4
dish10359,Chè đỗ đen (đậu đen) bằng nồi áp suất,mon trang mieng,Đậu đen,ingre00855,bột nước cốt dừa,1,1,2,1,1.25,4
dish10359,Chè đỗ đen (đậu đen) bằng nồi áp suất,mon trang mieng,Đậu đen,ingre00708,bột khoai,0,1,0,1,0.5,4
dish10359,Chè đỗ đen (đậu đen) bằng nồi áp suất,mon trang mieng,Đậu đen,ingre00849,bột năng,1,1,1,1,1.0,4
dish10359,Chè đỗ đen (đậu đen) bằng nồi áp suất,mon trang mieng,Đậu đen,ingre07635,đường phèn,2,2,2,2,2.0,4
dish10359,Chè đỗ đen (đậu đen) bằng nồi áp suất,mon trang mieng,Đậu đen,ingre00519,bột báng,0,1,1,1,0.75,4
dish4384,Cháo dựng bò,mon chao,"Dựng bò, Đậu xanh, Gạo, Đậu phộng, Củ mì",ingre00819,bột ngọt,1,1,1,1,1.0,4
