anchor_dish_id,anchor_dish_name,anchor_category,anchor_ingredients_preview,candidate_dish_id,candidate_dish_name,candidate_category,candidate_ingredients_preview,llm_mean_score,annotator_1,annotator_2,notes
dish7014,Cơm Tonkatsu,mon chien,"Thịt đùi heo, Trứng gà, Bắp cải trắng, Bột chiên xù, Bột mì",dish1030,Bánh khoai tây nhân thịt,mon banh,"Khoai tây, Thịt heo xay, Phô mai, Bột năng, Hành tím",1,0,0,"Liên quan ở mức chấp nhận được: có ít nhất một tín hiệu ontology rõ ràng. | Chia sẻ nguyên liệu chung: tiêu, bột chiên xù, bột mì, dầu ăn (Jaccard=0.31); Cùng nhóm ontology 'bột': bột mì, bột chiên xù; Nhóm ontology liên quan (sibling): đường (gia vị ngọt) ↔ tiêu (gia vị ngọt); Phương pháp khác nhau: Fry vs Bake; Bổ trợ hương vị (NPMI=0.32): hạt nêm ↔ tiêu"
dish7014,Cơm Tonkatsu,mon chien,"Thịt đùi heo, Trứng gà, Bắp cải trắng, Bột chiên xù, Bột mì",dish7307,Tôm chiên dừa,mon chien,"Tôm lột vỏ, Trứng gà, Dừa khô vụn, Hạt nêm, Bột năng",1,1,0,"Liên quan ở mức chấp nhận được: có ít nhất một tín hiệu ontology rõ ràng. | Chia sẻ nguyên liệu chung: bột chiên xù, hạt nêm, dầu ăn, bột năng (Jaccard=0.35); Cùng nhóm ontology 'bột': bột mì, bột chiên xù; Nhóm ontology liên quan (sibling): thịt đùi heo (thịt đỏ) ↔ tôm lột vỏ (thịt đỏ); Cùng phương pháp chế biến: Fry; Bổ trợ hương vị (NPMI=0.32): tiêu ↔ hạt nêm"
dish7014,Cơm Tonkatsu,mon chien,"Thịt đùi heo, Trứng gà, Bắp cải trắng, Bột chiên xù, Bột mì",dish6652,Gà sốt chua ngọt,mon chien,"Phi lê gà, Hành tây, Trứng gà, Cà chua, Dầu hào",1,0,0,"Liên quan ở mức chấp nhận được: có ít nhất một tín hiệu ontology rõ ràng. | Chia sẻ nguyên liệu chung: tiêu, hạt nêm, dầu ăn, đường (Jaccard=0.23); Cùng nhóm ontology 'gia vị mặn/umami': dầu ăn, hạt nêm; Nhóm ontology liên quan (sibling): giấm đen (gia vị chua) ↔ tiêu (gia vị chua); Cùng phương pháp chế biến: Fry; Bổ trợ hương vị (NPMI=0.32): hạt nêm ↔ tiêu"
dish7014,Cơm Tonkatsu,mon chien,"Thịt đùi heo, Trứng gà, Bắp cải trắng, Bột chiên xù, Bột mì",dish6587,Đậu hũ non chiên xù,mon chien,"Trứng gà, Đậu hũ non, Bột chiên xù, Bột mì, Dầu ăn",1,1,1,"Liên quan ở mức chấp nhận được: có ít nhất một tín hiệu ontology rõ ràng. | Chia sẻ nguyên liệu chung: dầu ăn, trứng gà, bột chiên xù, bột mì (Jaccard=0.35); Cùng nhóm ontology 'bột': bột mì, bột chiên xù; Nhóm ontology liên quan (sibling): thịt đùi heo (thịt đỏ) ↔ trứng gà (thịt đỏ); Cùng phương pháp chế biến: Fry; Bổ trợ hương vị (NPMI=0.32): hạt nêm ↔ dầu ăn"
dish7014,Cơm Tonkatsu,mon chien,"Thịt đùi heo, Trứng gà, Bắp cải trắng, Bột chiên xù, Bột mì",dish1185,Bánh ép khô Huế thịt tôm bằng khuôn,mon banh,"Bột năng, Thịt xay, Tôm, Hành tây cắt hạt lựu, Hạt nêm",1,0,0,"Liên quan ở mức chấp nhận được: có ít nhất một tín hiệu ontology rõ ràng. | Chia sẻ nguyên liệu chung: tiêu, hạt nêm, dầu ăn, bột năng (Jaccard=0.29); Cùng nhóm ontology 'bột': bột mì, dầu ăn; Nhóm ontology liên quan (sibling): đường (gia vị ngọt) ↔ nước mắm (gia vị ngọt); Phương pháp khác nhau: Fry vs Bake; Bổ trợ hương vị (NPMI=0.32): hạt nêm ↔ tiêu"
dish7014,Cơm Tonkatsu,mon chien,"Thịt đùi heo, Trứng gà, Bắp cải trắng, Bột chiên xù, Bột mì",dish7474,Cơm chiên trứng lốc xoáy,mon chien,"Tôm tươi bóc vỏ, Bacon, Tỏi băm, Cà rốt, Bơ lạt",1,1,1,"Liên quan ở mức chấp nhận được: có ít nhất một tín hiệu ontology rõ ràng. | Chia sẻ nguyên liệu chung: tiêu, hạt nêm, bột mì, nước tương (Jaccard=0.18); Cùng nhóm ontology 'bột': bột mì, dầu ăn; Nhóm ontology liên quan (sibling): hạt nêm (gia vị mặn/umami) ↔ bơ lạt (gia vị mặn/umami); Cùng phương pháp chế biến: Fry; Bổ trợ hương vị (NPMI=0.44): hạt nêm ↔ bột ngọt"
dish7014,Cơm Tonkatsu,mon chien,"Thịt đùi heo, Trứng gà, Bắp cải trắng, Bột chiên xù, Bột mì",dish7181,Chôm chôm chiên giòn,mon chien,"Thịt heo, Chôm chôm, Bột mì, Hành tím, Tỏi",1,0,0,"Liên quan ở mức chấp nhận được: có ít nhất một tín hiệu ontology rõ ràng. | Chia sẻ nguyên liệu chung: tiêu, hạt nêm, bột mì, dầu ăn (Jaccard=0.21); Cùng nhóm ontology 'bột': bột mì, dầu ăn; Nhóm ontology liên quan (sibling): đường (gia vị ngọt) ↔ nước mắm (gia vị ngọt); Cùng phương pháp chế biến: Fry; Bổ trợ hương vị (NPMI=0.44): hạt nêm ↔ bột ngọt"
dish7014,Cơm Tonkatsu,mon chien,"Thịt đùi heo, Trứng gà, Bắp cải trắng, Bột chiên xù, Bột mì",dish2771,bánh bông lan bằng chảo chống dính,mon banh,"Trứng gà, Bột mì, Bột bắp, Đường, Dầu ăn",0.333333333,0,0,"Gần như không liên quan: tín hiệu ontology rất yếu. | Chia sẻ nguyên liệu chung: dầu ăn, đường, trứng gà, bột mì (Jaccard=0.36); Cùng nhóm ontology 'bột': bột mì, dầu ăn; Nhóm ontology liên quan (sibling): hạt nêm (gia vị mặn/umami) ↔ vanilla dạng lỏng (gia vị mặn/umami); Phương pháp khác nhau: Fry vs Bake; Bổ trợ hương vị (NPMI=0.32): hạt nêm ↔ dầu ăn"
dish7014,Cơm Tonkatsu,mon chien,"Thịt đùi heo, Trứng gà, Bắp cải trắng, Bột chiên xù, Bột mì",dish5930,Khổ qua kho tiêu,mon kho,"Khổ qua, Nước mắm, Nước tương, Nước màu, Tiêu",0.333333333,0,0,"Gần như không liên quan: tín hiệu ontology rất yếu. | Chia sẻ nguyên liệu chung: dầu ăn, đường, nước tương, tiêu (Jaccard=0.15); Cùng nhóm ontology 'gia vị mặn/umami': hạt nêm, tiêu; Nhóm ontology liên quan (sibling): dầu ăn (gia vị mặn/umami) ↔ nước màu (gia vị mặn/umami); Phương pháp khác nhau: Fry vs Stew; Bổ trợ hương vị (NPMI=0.32): hạt nêm ↔ tiêu"
dish7014,Cơm Tonkatsu,mon chien,"Thịt đùi heo, Trứng gà, Bắp cải trắng, Bột chiên xù, Bột mì",dish6725,Gà chiên lá dứa,mon chien,"Ức gà, Lá dứa, Dầu hào, Đường, Nước tương",1,0,0,"Liên quan ở mức chấp nhận được: có ít nhất một tín hiệu ontology rõ ràng. | Chia sẻ nguyên liệu chung: đường, nước tương (Jaccard=0.09); Cùng nhóm ontology 'Snack': bột chiên xù, hạt nêm; Nhóm ontology liên quan (sibling): dầu ăn (gia vị mặn/umami) ↔ nước cốt dừa (gia vị mặn/umami); Cùng phương pháp chế biến: Fry; Bổ trợ hương vị (NPMI=0.30): giấm đen ↔ nước tương"
dish7014,Cơm Tonkatsu,mon chien,"Thịt đùi heo, Trứng gà, Bắp cải trắng, Bột chiên xù, Bột mì",dish6541,Đậu hũ ky cuộn tôm thịt,mon chien,"Nạc heo xay, Giò sống, Hạt nêm, Dầu tỏi, Tôm",1,0,1,"Liên quan ở mức chấp nhận được: có ít nhất một tín hiệu ontology rõ ràng. | Chia sẻ nguyên liệu chung: hạt nêm; Cùng nhóm ontology 'gia vị mặn/umami': dầu ăn, bắp cải trắng; Nhóm ontology liên quan (sibling): hạt nêm (gia vị mặn/umami) ↔ dầu tỏi (gia vị mặn/umami); Cùng phương pháp chế biến: Fry; Bổ trợ hương vị (NPMI=0.32): tiêu ↔ hạt nêm"
dish7014,Cơm Tonkatsu,mon chien,"Thịt đùi heo, Trứng gà, Bắp cải trắng, Bột chiên xù, Bột mì",dish6942,ba rọi chiên giòn sốt mắm Thái,mon chien,"Thịt ba rọi, Sả cây, Gừng cắt lát, Nước mắm, Hạt nêm",1,0,0,"Liên quan ở mức chấp nhận được: có ít nhất một tín hiệu ontology rõ ràng. | Chia sẻ nguyên liệu chung: đường, hạt nêm (Jaccard=0.08); Cùng nhóm ontology 'Snack': bột chiên xù, thịt đùi heo; Nhóm ontology liên quan (sibling): dầu ăn (gia vị mặn/umami) ↔ nước cốt me (gia vị mặn/umami); Cùng phương pháp chế biến: Fry; Bổ trợ hương vị (NPMI=0.50): bột chiên xù ↔ bột chiên giòn"
dish7014,Cơm Tonkatsu,mon chien,"Thịt đùi heo, Trứng gà, Bắp cải trắng, Bột chiên xù, Bột mì",dish6585,Thịt ba rọi chiên muối da giòn,mon chien,"Thịt ba rọi, Chanh, Giấm, Muối, Baking soda",1,1,0,"Liên quan ở mức chấp nhận được: có ít nhất một tín hiệu ontology rõ ràng. | Cùng nhóm ontology 'bột': bột mì, dầu ăn; Nhóm ontology liên quan (sibling): hạt nêm (gia vị mặn/umami) ↔ giấm (gia vị mặn/umami); Cùng phương pháp chế biến: Fry"
dish7014,Cơm Tonkatsu,mon chien,"Thịt đùi heo, Trứng gà, Bắp cải trắng, Bột chiên xù, Bột mì",dish6772,Tôm viên phô mai,mon chien,"Tôm tươi, Phô mai mozzarella bào, Cốm dẹp xanh, Cà rốt, Bắp",1,0,0,"Liên quan ở mức chấp nhận được: có ít nhất một tín hiệu ontology rõ ràng. | Chia sẻ nguyên liệu chung: dầu ăn, hạt nêm (Jaccard=0.06); Cùng nhóm ontology 'bột': bột mì, dầu ăn; Nhóm ontology liên quan (sibling): đường (gia vị ngọt) ↔ phô mai mozzarella bào (gia vị ngọt); Cùng phương pháp chế biến: Fry; Bổ trợ hương vị (NPMI=0.32): tiêu ↔ hạt nêm"
dish7014,Cơm Tonkatsu,mon chien,"Thịt đùi heo, Trứng gà, Bắp cải trắng, Bột chiên xù, Bột mì",dish4489,Da bò xào sả ớt,mon xao,"Da bò luộc sẵn, Sả, Ớt tươi, Tỏi, Hành tây",0.333333333,0,0,"Gần như không liên quan: tín hiệu ontology rất yếu. | Chia sẻ nguyên liệu chung: đường, tiêu, hạt nêm (Jaccard=0.07); Cùng nhóm ontology 'gia vị mặn/umami': dầu ăn, hạt nêm; Nhóm ontology liên quan (sibling): đường (gia vị ngọt) ↔ tỏi (gia vị ngọt); Phương pháp khác nhau: Fry vs StirFry; Bổ trợ hương vị (NPMI=0.32): hạt nêm ↔ tiêu"
dish7014,Cơm Tonkatsu,mon chien,"Thịt đùi heo, Trứng gà, Bắp cải trắng, Bột chiên xù, Bột mì",dish6275,Nấm rơm kho tiêu,mon kho,"Nấm rơm, Ớt sừng, Hành lá, Tỏi băm, Hành tím băm",0.333333333,0,0,"Gần như không liên quan: tín hiệu ontology rất yếu. | Chia sẻ nguyên liệu chung: dầu ăn, đường, nước tương (Jaccard=0.09); Cùng nhóm ontology 'gia vị mặn/umami': dầu ăn, hạt nêm; Nhóm ontology liên quan (sibling): đường (gia vị ngọt) ↔ tương ớt (gia vị ngọt); Phương pháp khác nhau: Fry vs Stew; Bổ trợ hương vị (NPMI=0.44): hạt nêm ↔ bột ngọt"
dish7014,Cơm Tonkatsu,mon chien,"Thịt đùi heo, Trứng gà, Bắp cải trắng, Bột chiên xù, Bột mì",dish4931,Cải ngồng xào thịt bò,mon xao,"Thịt bò, Cải ngồng, Dầu ăn, Hạt nêm, Bột ngọt",1,0,0,"Liên quan ở mức chấp nhận được: có ít nhất một tín hiệu ontology rõ ràng. | Chia sẻ nguyên liệu chung: dầu ăn, tiêu, hạt nêm (Jaccard=0.12); Cùng nhóm ontology 'gia vị mặn/umami': dầu ăn, hạt nêm; Nhóm ontology liên quan (sibling): đường (gia vị ngọt) ↔ hạt nêm (gia vị ngọt); Phương pháp khác nhau: Fry vs StirFry; Bổ trợ hương vị (NPMI=0.44): hạt nêm ↔ bột ngọt"
dish7014,Cơm Tonkatsu,mon chien,"Thịt đùi heo, Trứng gà, Bắp cải trắng, Bột chiên xù, Bột mì",dish4863,Ghẹ xào sa tế,mon xao,"Ghẹ, Hành lá, Sa tế, Nước cốt chanh, Tỏi",0.333333333,0,0,"Gần như không liên quan: tín hiệu ontology rất yếu. | Chia sẻ nguyên liệu chung: dầu ăn, đường, tiêu (Jaccard=0.07); Cùng nhóm ontology 'gia vị mặn/umami': dầu ăn, hạt nêm; Nhóm ontology liên quan (sibling): đường (gia vị ngọt) ↔ nước mắm (gia vị ngọt); Phương pháp khác nhau: Fry vs StirFry; Bổ trợ hương vị (NPMI=0.44): hạt nêm ↔ bột ngọt"
dish7014,Cơm Tonkatsu,mon chien,"Thịt đùi heo, Trứng gà, Bắp cải trắng, Bột chiên xù, Bột mì",dish0219,Cá cam nấu canh chua,mon canh,"Cá cam, Chanh, Giá, Cà chua, Thơm",0.333333333,0,0,Gần như không liên quan: tín hiệu ontology rất yếu. | Cùng nhóm ontology 'gia vị mặn/umami': dầu ăn; Nhóm ontology liên quan (sibling): hạt nêm (gia vị mặn/umami) ↔ tỏi phi (gia vị mặn/umami); Phương pháp khác nhau: Fry vs Boil
dish5454,Bầu xào nghêu,mon xao,"Bầu sao, Nghêu, Tôm khô, Thơm, Hành tây tím",dish0383,Canh nghêu nấu ngót,mon canh,"Nghêu, Cà chua, Thơm, Rau cần tây, Hành tím",1.333333333,2,2,"Khá liên quan: nhiều tín hiệu ontology trùng khớp. | Chia sẻ nguyên liệu chung: dầu ăn, thơm, nghêu (Jaccard=0.28); Cùng nhóm ontology 'rau củ': hành tây tím, dầu ăn; Nhóm ontology liên quan (sibling): tỏi băm (gia vị thơm) ↔ muối (gia vị thơm); Phương pháp khác nhau: StirFry vs Boil; Bổ trợ hương vị (NPMI=0.42): bột ngọt; hạt nêm; tiêu xay ↔ thơm"
dish5454,Bầu xào nghêu,mon xao,"Bầu sao, Nghêu, Tôm khô, Thơm, Hành tây tím",dish4501,Đọt mướp xào tỏi,mon xao,"Đọt mướp, Dầu ăn, Tỏi băm, Muối/ Hạt nêm",1,1,0,"Liên quan ở mức chấp nhận được: có ít nhất một tín hiệu ontology rõ ràng. | Chia sẻ nguyên liệu chung: dầu ăn, tỏi băm (Jaccard=0.10); Cùng nhóm ontology 'rau củ': hành tây tím, dầu ăn; Nhóm ontology liên quan (sibling): tỏi băm (gia vị thơm) ↔ muối/ hạt nêm (gia vị thơm); Cùng phương pháp chế biến: StirFry"
dish5454,Bầu xào nghêu,mon xao,"Bầu sao, Nghêu, Tôm khô, Thơm, Hành tây tím",dish8633,Miến xào bò băm rau cải,mon tu bo,"Thịt bò băm, Cải bó xôi, Đậu Hà Lan, Miến khô, Ớt sừng",1,0,0,"Liên quan ở mức chấp nhận được: có ít nhất một tín hiệu ontology rõ ràng. | Chia sẻ nguyên liệu chung: dầu ăn, tỏi băm, ớt sừng (Jaccard=0.15); Cùng nhóm ontology 'rau củ': hành tây tím, bột ngọt; hạt nêm; tiêu xay; Nhóm ontology liên quan (sibling): tỏi băm (gia vị thơm) ↔ bột canh (gia vị thơm); Phương pháp khác nhau: StirFry vs BeefBased; Bổ trợ hương vị (NPMI=0.36): bột ngọt; hạt nêm; tiêu xay ↔ ớt sừng"
dish5454,Bầu xào nghêu,mon xao,"Bầu sao, Nghêu, Tôm khô, Thơm, Hành tây tím",dish5436,Tương ớt rim Đà Nẵng,mon xao,"Ớt sừng, Củ tỏi, Dầu ăn, Đường đỏ, Nước mắm",0.666666667,0,0,"Liên quan thấp: chỉ có tín hiệu ontology yếu hoặc gián tiếp. | Chia sẻ nguyên liệu chung: dầu ăn, ớt sừng (Jaccard=0.22); Cùng nhóm ontology 'gia vị mặn/umami': dầu ăn, bột ngọt; hạt nêm; tiêu xay; Nhóm ontology liên quan (sibling): tỏi băm (gia vị thơm) ↔ đường đỏ (gia vị thơm); Cùng phương pháp chế biến: StirFry; Bổ trợ hương vị (NPMI=0.36): bột ngọt; hạt nêm; tiêu xay ↔ ớt sừng"
dish5454,Bầu xào nghêu,mon xao,"Bầu sao, Nghêu, Tôm khô, Thơm, Hành tây tím",dish4905,Đậu bắp xào tôm khô,mon xao,"Đậu bắp, Tôm khô, Hành lá, Tỏi băm, Nước mắm",1,0,0,"Liên quan ở mức chấp nhận được: có ít nhất một tín hiệu ontology rõ ràng. | Chia sẻ nguyên liệu chung: dầu ăn, tỏi băm, tôm khô (Jaccard=0.19); Cùng nhóm ontology 'rau củ': hành tây tím, nghêu; Nhóm ontology liên quan (sibling): tỏi băm (gia vị thơm) ↔ muối (gia vị thơm); Cùng phương pháp chế biến: StirFry; Bổ trợ hương vị (NPMI=0.46): bầu sao ↔ tôm khô"
dish5454,Bầu xào nghêu,mon xao,"Bầu sao, Nghêu, Tôm khô, Thơm, Hành tây tím",dish5616,Cá cơm rim lạc,mon kho,"Hạt nêm, Tương ớt, Nước lọc, Dầu ăn, Tiêu xay",1,0,0,"Liên quan ở mức chấp nhận được: có ít nhất một tín hiệu ontology rõ ràng. | Chia sẻ nguyên liệu chung: dầu ăn, tỏi băm, ớt sừng (Jaccard=0.16); Cùng nhóm ontology 'gia vị thơm': tỏi băm, tôm khô; Nhóm ontology liên quan (sibling): hành tây tím (rau củ) ↔ chanh (rau củ); Phương pháp khác nhau: StirFry vs Stew; Bổ trợ hương vị (NPMI=0.36): bột ngọt; hạt nêm; tiêu xay ↔ ớt sừng"
dish5454,Bầu xào nghêu,mon xao,"Bầu sao, Nghêu, Tôm khô, Thơm, Hành tây tím",dish6253,Tôm rim thơm,mon kho,"Tôm tươi, Thịt ba chỉ, Thơm, Hành tây, Ớt sừng",1,0,0,"Liên quan ở mức chấp nhận được: có ít nhất một tín hiệu ontology rõ ràng. | Chia sẻ nguyên liệu chung: dầu ăn, thơm, ớt sừng (Jaccard=0.16); Cùng nhóm ontology 'rau củ': hành tây tím, dầu ăn; Nhóm ontology liên quan (sibling): tỏi băm (gia vị thơm) ↔ muối (gia vị thơm); Phương pháp khác nhau: StirFry vs Stew; Bổ trợ hương vị (NPMI=0.42): bột ngọt; hạt nêm; tiêu xay ↔ thơm"
dish5454,Bầu xào nghêu,mon xao,"Bầu sao, Nghêu, Tôm khô, Thơm, Hành tây tím",dish0198,Canh cải ngọt tôm khô,mon canh,"Cải ngọt, Tôm khô, Hành tím, Dầu ăn, Nước mắm",1,0,0,"Liên quan ở mức chấp nhận được: có ít nhất một tín hiệu ontology rõ ràng. | Chia sẻ nguyên liệu chung: dầu ăn, tôm khô (Jaccard=0.19); Cùng nhóm ontology 'rau củ': hành tây tím, dầu ăn; Nhóm ontology liên quan (sibling): tỏi băm (gia vị thơm) ↔ muối (gia vị thơm); Phương pháp khác nhau: StirFry vs Boil; Bổ trợ hương vị (NPMI=0.46): bầu sao ↔ tôm khô"
dish5454,Bầu xào nghêu,mon xao,"Bầu sao, Nghêu, Tôm khô, Thơm, Hành tây tím",dish0586,Súp bí đỏ thịt bò,mon canh,"Bí đỏ, Thịt bò, Hành tây, Tỏi băm, Bơ thực vật",0.666666667,0,0,"Liên quan thấp: chỉ có tín hiệu ontology yếu hoặc gián tiếp. | Chia sẻ nguyên liệu chung: dầu ăn, tỏi băm (Jaccard=0.11); Cùng nhóm ontology 'gia vị mặn/umami': dầu ăn; Nhóm ontology liên quan (sibling): tỏi băm (gia vị thơm) ↔ dầu ăn (gia vị thơm); Phương pháp khác nhau: StirFry vs Boil"
dish5454,Bầu xào nghêu,mon xao,"Bầu sao, Nghêu, Tôm khô, Thơm, Hành tây tím",dish6086,Sườn cốt lết rim sả ớt,mon kho,"Sườn cốt lết, Sả băm, Tỏi băm, Ớt băm, Nước mắm",0.666666667,0,0,"Liên quan thấp: chỉ có tín hiệu ontology yếu hoặc gián tiếp. | Chia sẻ nguyên liệu chung: dầu ăn, tỏi băm (Jaccard=0.12); Cùng nhóm ontology 'gia vị thơm': tỏi băm, dầu ăn; Nhóm ontology liên quan (sibling): ớt sừng (gia vị cay) ↔ dầu ăn (gia vị cay); Phương pháp khác nhau: StirFry vs Stew; Bổ trợ hương vị (NPMI=0.54): tỏi băm ↔ ớt băm"
